object_id,class,split,object_path
bed_0275,bed,train,bed/train/bed_0275.off
bed_0276,bed,train,bed/train/bed_0276.off
bed_0277,bed,train,bed/train/bed_0277.off
bed_0278,bed,train,bed/train/bed_0278.off
bed_0279,bed,train,bed/train/bed_0279.off
bed_0280,bed,train,bed/train/bed_0280.off
bed_0281,bed,train,bed/train/bed_0281.off
bed_0282,bed,train,bed/train/bed_0282.off
bed_0283,bed,train,bed/train/bed_0283.off
bed_0284,bed,train,bed/train/bed_0284.off
bed_0285,bed,train,bed/train/bed_0285.off
bed_0286,bed,train,bed/train/bed_0286.off
bed_0287,bed,train,bed/train/bed_0287.off
bed_0288,bed,train,bed/train/bed_0288.off
bed_0289,bed,train,bed/train/bed_0289.off
bed_0290,bed,train,bed/train/bed_0290.off
bed_0291,bed,train,bed/train/bed_0291.off
bed_0292,bed,train,bed/train/bed_0292.off
bed_0293,bed,train,bed/train/bed_0293.off
bed_0294,bed,train,bed/train/bed_0294.off
bed_0295,bed,train,bed/train/bed_0295.off
bed_0296,bed,train,bed/train/bed_0296.off
bed_0297,bed,train,bed/train/bed_0297.off
bed_0298,bed,train,bed/train/bed_0298.off
bed_0299,bed,train,bed/train/bed_0299.off
bed_0300,bed,train,bed/train/bed_0300.off
bed_0301,bed,train,bed/train/bed_0301.off
bed_0302,bed,train,bed/train/bed_0302.off
bed_0303,bed,train,bed/train/bed_0303.off
bed_0304,bed,train,bed/train/bed_0304.off
bed_0305,bed,train,bed/train/bed_0305.off
bed_0306,bed,train,bed/train/bed_0306.off
bed_0307,bed,train,bed/train/bed_0307.off
bed_0308,bed,train,bed/train/bed_0308.off
bed_0309,bed,train,bed/train/bed_0309.off
bed_0310,bed,train,bed/train/bed_0310.off
bed_0311,bed,train,bed/train/bed_0311.off
bed_0312,bed,train,bed/train/bed_0312.off
bed_0313,bed,train,bed/train/bed_0313.off
bed_0314,bed,train,bed/train/bed_0314.off
bed_0315,bed,train,bed/train/bed_0315.off
bed_0316,bed,train,bed/train/bed_0316.off
bed_0317,bed,train,bed/train/bed_0317.off
bed_0318,bed,train,bed/train/bed_0318.off
bed_0319,bed,train,bed/train/bed_0319.off
bed_0320,bed,train,bed/train/bed_0320.off
bed_0321,bed,train,bed/train/bed_0321.off
bed_0322,bed,train,bed/train/bed_0322.off
bed_0323,bed,train,bed/train/bed_0323.off
bed_0324,bed,train,bed/train/bed_0324.off
bed_0325,bed,train,bed/train/bed_0325.off
bed_0326,bed,train,bed/train/bed_0326.off
bed_0327,bed,train,bed/train/bed_0327.off
bed_0328,bed,train,bed/train/bed_0328.off
bed_0329,bed,train,bed/train/bed_0329.off
bed_0330,bed,train,bed/train/bed_0330.off
bed_0331,bed,train,bed/train/bed_0331.off
bed_0332,bed,train,bed/train/bed_0332.off
bed_0333,bed,train,bed/train/bed_0333.off
bed_0334,bed,train,bed/train/bed_0334.off
bed_0335,bed,train,bed/train/bed_0335.off
bed_0336,bed,train,bed/train/bed_0336.off
bed_0337,bed,train,bed/train/bed_0337.off
bed_0338,bed,train,bed/train/bed_0338.off
bed_0339,bed,train,bed/train/bed_0339.off
bed_0340,bed,train,bed/train/bed_0340.off
bed_0341,bed,train,bed/train/bed_0341.off
bed_0342,bed,train,bed/train/bed_0342.off
bed_0343,bed,train,bed/train/bed_0343.off
bed_0344,bed,train,bed/train/bed_0344.off
bed_0345,bed,train,bed/train/bed_0345.off
bed_0346,bed,train,bed/train/bed_0346.off
bed_0347,bed,train,bed/train/bed_0347.off
bed_0348,bed,train,bed/train/bed_0348.off
bed_0349,bed,train,bed/train/bed_0349.off
bed_0350,bed,train,bed/train/bed_0350.off
bed_0351,bed,train,bed/train/bed_0351.off
bed_0352,bed,train,bed/train/bed_0352.off
bed_0353,bed,train,bed/train/bed_0353.off
bed_0354,bed,train,bed/train/bed_0354.off
bed_0355,bed,train,bed/train/bed_0355.off
bed_0356,bed,train,bed/train/bed_0356.off
bed_0357,bed,train,bed/train/bed_0357.off
bed_0358,bed,train,bed/train/bed_0358.off
bed_0359,bed,train,bed/train/bed_0359.off
bed_0360,bed,train,bed/train/bed_0360.off
bed_0361,bed,train,bed/train/bed_0361.off
bed_0362,bed,train,bed/train/bed_0362.off
bed_0363,bed,train,bed/train/bed_0363.off
bed_0364,bed,train,bed/train/bed_0364.off
bed_0365,bed,train,bed/train/bed_0365.off
bed_0366,bed,train,bed/train/bed_0366.off
bed_0367,bed,train,bed/train/bed_0367.off
bed_0368,bed,train,bed/train/bed_0368.off
bed_0369,bed,train,bed/train/bed_0369.off
bed_0370,bed,train,bed/train/bed_0370.off
bed_0371,bed,train,bed/train/bed_0371.off
bed_0372,bed,train,bed/train/bed_0372.off
bed_0373,bed,train,bed/train/bed_0373.off
bed_0374,bed,train,bed/train/bed_0374.off
bed_0375,bed,train,bed/train/bed_0375.off
bed_0376,bed,train,bed/train/bed_0376.off
bed_0377,bed,train,bed/train/bed_0377.off
bed_0378,bed,train,bed/train/bed_0378.off
bed_0379,bed,train,bed/train/bed_0379.off
bed_0380,bed,train,bed/train/bed_0380.off
bed_0381,bed,train,bed/train/bed_0381.off
bed_0382,bed,train,bed/train/bed_0382.off
bed_0383,bed,train,bed/train/bed_0383.off
bed_0384,bed,train,bed/train/bed_0384.off
bed_0385,bed,train,bed/train/bed_0385.off
bed_0386,bed,train,bed/train/bed_0386.off
bed_0387,bed,train,bed/train/bed_0387.off
bed_0388,bed,train,bed/train/bed_0388.off
bed_0389,bed,train,bed/train/bed_0389.off
bed_0390,bed,train,bed/train/bed_0390.off
bed_0391,bed,train,bed/train/bed_0391.off
bed_0392,bed,train,bed/train/bed_0392.off
bed_0393,bed,train,bed/train/bed_0393.off
bed_0394,bed,train,bed/train/bed_0394.off
bed_0395,bed,train,bed/train/bed_0395.off
bed_0396,bed,train,bed/train/bed_0396.off
bed_0397,bed,train,bed/train/bed_0397.off
bed_0398,bed,train,bed/train/bed_0398.off
bed_0399,bed,train,bed/train/bed_0399.off
bed_0400,bed,train,bed/train/bed_0400.off
bed_0401,bed,train,bed/train/bed_0401.off
bed_0402,bed,train,bed/train/bed_0402.off
bed_0403,bed,train,bed/train/bed_0403.off
bed_0404,bed,train,bed/train/bed_0404.off
bed_0405,bed,train,bed/train/bed_0405.off
bed_0406,bed,train,bed/train/bed_0406.off
bed_0407,bed,train,bed/train/bed_0407.off
bed_0408,bed,train,bed/train/bed_0408.off
bed_0409,bed,train,bed/train/bed_0409.off
bed_0410,bed,train,bed/train/bed_0410.off
bed_0411,bed,train,bed/train/bed_0411.off
bed_0412,bed,train,bed/train/bed_0412.off
bed_0413,bed,train,bed/train/bed_0413.off
bed_0414,bed,train,bed/train/bed_0414.off
bed_0415,bed,train,bed/train/bed_0415.off
bed_0416,bed,train,bed/train/bed_0416.off
bed_0417,bed,train,bed/train/bed_0417.off
bed_0418,bed,train,bed/train/bed_0418.off
bed_0419,bed,train,bed/train/bed_0419.off
bed_0420,bed,train,bed/train/bed_0420.off
bed_0421,bed,train,bed/train/bed_0421.off
bed_0422,bed,train,bed/train/bed_0422.off
bed_0423,bed,train,bed/train/bed_0423.off
bed_0424,bed,train,bed/train/bed_0424.off
bed_0425,bed,train,bed/train/bed_0425.off
bed_0426,bed,train,bed/train/bed_0426.off
bed_0427,bed,train,bed/train/bed_0427.off
bed_0428,bed,train,bed/train/bed_0428.off
bed_0429,bed,train,bed/train/bed_0429.off
bed_0430,bed,train,bed/train/bed_0430.off
bed_0431,bed,train,bed/train/bed_0431.off
bed_0432,bed,train,bed/train/bed_0432.off
bed_0433,bed,train,bed/train/bed_0433.off
bed_0434,bed,train,bed/train/bed_0434.off
bed_0435,bed,train,bed/train/bed_0435.off
bed_0436,bed,train,bed/train/bed_0436.off
bed_0437,bed,train,bed/train/bed_0437.off
bed_0438,bed,train,bed/train/bed_0438.off
bed_0439,bed,train,bed/train/bed_0439.off
bed_0440,bed,train,bed/train/bed_0440.off
bed_0441,bed,train,bed/train/bed_0441.off
bed_0442,bed,train,bed/train/bed_0442.off
bed_0443,bed,train,bed/train/bed_0443.off
bed_0444,bed,train,bed/train/bed_0444.off
bed_0445,bed,train,bed/train/bed_0445.off
bed_0446,bed,train,bed/train/bed_0446.off
bed_0447,bed,train,bed/train/bed_0447.off
bed_0448,bed,train,bed/train/bed_0448.off
bed_0449,bed,train,bed/train/bed_0449.off
bed_0450,bed,train,bed/train/bed_0450.off
bed_0451,bed,train,bed/train/bed_0451.off
bed_0452,bed,train,bed/train/bed_0452.off
bed_0453,bed,train,bed/train/bed_0453.off
bed_0454,bed,train,bed/train/bed_0454.off
bed_0455,bed,train,bed/train/bed_0455.off
bed_0456,bed,train,bed/train/bed_0456.off
bed_0457,bed,train,bed/train/bed_0457.off
bed_0458,bed,train,bed/train/bed_0458.off
bed_0459,bed,train,bed/train/bed_0459.off
bed_0460,bed,train,bed/train/bed_0460.off
bed_0461,bed,train,bed/train/bed_0461.off
bed_0462,bed,train,bed/train/bed_0462.off
bed_0463,bed,train,bed/train/bed_0463.off
bed_0464,bed,train,bed/train/bed_0464.off
bed_0465,bed,train,bed/train/bed_0465.off
bed_0466,bed,train,bed/train/bed_0466.off
bed_0467,bed,train,bed/train/bed_0467.off
bed_0468,bed,train,bed/train/bed_0468.off
bed_0469,bed,train,bed/train/bed_0469.off
bed_0470,bed,train,bed/train/bed_0470.off
bed_0471,bed,train,bed/train/bed_0471.off
bed_0472,bed,train,bed/train/bed_0472.off
bed_0473,bed,train,bed/train/bed_0473.off
bed_0474,bed,train,bed/train/bed_0474.off
bed_0475,bed,train,bed/train/bed_0475.off
bed_0476,bed,train,bed/train/bed_0476.off
bed_0477,bed,train,bed/train/bed_0477.off
bed_0478,bed,train,bed/train/bed_0478.off
bed_0479,bed,train,bed/train/bed_0479.off
bed_0480,bed,train,bed/train/bed_0480.off
bed_0481,bed,train,bed/train/bed_0481.off
bed_0482,bed,train,bed/train/bed_0482.off
bed_0483,bed,train,bed/train/bed_0483.off
bed_0484,bed,train,bed/train/bed_0484.off
bed_0485,bed,train,bed/train/bed_0485.off
bed_0486,bed,train,bed/train/bed_0486.off
bed_0487,bed,train,bed/train/bed_0487.off
bed_0488,bed,train,bed/train/bed_0488.off
bed_0489,bed,train,bed/train/bed_0489.off
bed_0490,bed,train,bed/train/bed_0490.off
bed_0491,bed,train,bed/train/bed_0491.off
bed_0492,bed,train,bed/train/bed_0492.off
bed_0493,bed,train,bed/train/bed_0493.off
bed_0494,bed,train,bed/train/bed_0494.off
bed_0495,bed,train,bed/train/bed_0495.off
bed_0496,bed,train,bed/train/bed_0496.off
bed_0497,bed,train,bed/train/bed_0497.off
bed_0498,bed,train,bed/train/bed_0498.off
bed_0499,bed,train,bed/train/bed_0499.off
bed_0500,bed,train,bed/train/bed_0500.off
bed_0501,bed,train,bed/train/bed_0501.off
bed_0502,bed,train,bed/train/bed_0502.off
bed_0503,bed,train,bed/train/bed_0503.off
bed_0504,bed,train,bed/train/bed_0504.off
bed_0505,bed,train,bed/train/bed_0505.off
bed_0506,bed,train,bed/train/bed_0506.off
bed_0507,bed,train,bed/train/bed_0507.off
bed_0508,bed,train,bed/train/bed_0508.off
bed_0509,bed,train,bed/train/bed_0509.off
bed_0510,bed,train,bed/train/bed_0510.off
bed_0511,bed,train,bed/train/bed_0511.off
bed_0512,bed,train,bed/train/bed_0512.off
bed_0513,bed,train,bed/train/bed_0513.off
bed_0514,bed,train,bed/train/bed_0514.off
bed_0515,bed,train,bed/train/bed_0515.off
chair_0890,chair,test,chair/test/chair_0890.off
chair_0891,chair,test,chair/test/chair_0891.off
chair_0892,chair,test,chair/test/chair_0892.off
chair_0893,chair,test,chair/test/chair_0893.off
chair_0894,chair,test,chair/test/chair_0894.off
chair_0895,chair,test,chair/test/chair_0895.off
chair_0896,chair,test,chair/test/chair_0896.off
chair_0897,chair,test,chair/test/chair_0897.off
chair_0898,chair,test,chair/test/chair_0898.off
chair_0899,chair,test,chair/test/chair_0899.off
chair_0900,chair,test,chair/test/chair_0900.off
chair_0901,chair,test,chair/test/chair_0901.off
chair_0902,chair,test,chair/test/chair_0902.off
chair_0903,chair,test,chair/test/chair_0903.off
chair_0904,chair,test,chair/test/chair_0904.off
chair_0905,chair,test,chair/test/chair_0905.off
chair_0906,chair,test,chair/test/chair_0906.off
chair_0907,chair,test,chair/test/chair_0907.off
chair_0908,chair,test,chair/test/chair_0908.off
chair_0909,chair,test,chair/test/chair_0909.off
chair_0910,chair,test,chair/test/chair_0910.off
chair_0911,chair,test,chair/test/chair_0911.off
chair_0912,chair,test,chair/test/chair_0912.off
chair_0913,chair,test,chair/test/chair_0913.off
chair_0914,chair,test,chair/test/chair_0914.off
chair_0915,chair,test,chair/test/chair_0915.off
chair_0916,chair,test,chair/test/chair_0916.off
chair_0917,chair,test,chair/test/chair_0917.off
chair_0918,chair,test,chair/test/chair_0918.off
chair_0919,chair,test,chair/test/chair_0919.off
chair_0920,chair,test,chair/test/chair_0920.off
chair_0921,chair,test,chair/test/chair_0921.off
chair_0922,chair,test,chair/test/chair_0922.off
chair_0923,chair,test,chair/test/chair_0923.off
chair_0924,chair,test,chair/test/chair_0924.off
chair_0925,chair,test,chair/test/chair_0925.off
chair_0926,chair,test,chair/test/chair_0926.off
chair_0927,chair,test,chair/test/chair_0927.off
chair_0928,chair,test,chair/test/chair_0928.off
chair_0929,chair,test,chair/test/chair_0929.off
chair_0930,chair,test,chair/test/chair_0930.off
chair_0931,chair,test,chair/test/chair_0931.off
chair_0932,chair,test,chair/test/chair_0932.off
chair_0933,chair,test,chair/test/chair_0933.off
chair_0934,chair,test,chair/test/chair_0934.off
chair_0935,chair,test,chair/test/chair_0935.off
chair_0936,chair,test,chair/test/chair_0936.off
chair_0937,chair,test,chair/test/chair_0937.off
chair_0938,chair,test,chair/test/chair_0938.off
chair_0939,chair,test,chair/test/chair_0939.off
chair_0940,chair,test,chair/test/chair_0940.off
chair_0941,chair,test,chair/test/chair_0941.off
chair_0942,chair,test,chair/test/chair_0942.off
chair_0943,chair,test,chair/test/chair_0943.off
chair_0944,chair,test,chair/test/chair_0944.off
chair_0945,chair,test,chair/test/chair_0945.off
chair_0946,chair,test,chair/test/chair_0946.off
chair_0947,chair,test,chair/test/chair_0947.off
chair_0948,chair,test,chair/test/chair_0948.off
chair_0949,chair,test,chair/test/chair_0949.off
chair_0950,chair,test,chair/test/chair_0950.off
chair_0951,chair,test,chair/test/chair_0951.off
chair_0952,chair,test,chair/test/chair_0952.off
chair_0953,chair,test,chair/test/chair_0953.off
chair_0954,chair,test,chair/test/chair_0954.off
chair_0955,chair,test,chair/test/chair_0955.off
chair_0956,chair,test,chair/test/chair_0956.off
chair_0957,chair,test,chair/test/chair_0957.off
chair_0958,chair,test,chair/test/chair_0958.off
chair_0959,chair,test,chair/test/chair_0959.off
chair_0960,chair,test,chair/test/chair_0960.off
chair_0961,chair,test,chair/test/chair_0961.off
chair_0962,chair,test,chair/test/chair_0962.off
chair_0963,chair,test,chair/test/chair_0963.off
chair_0964,chair,test,chair/test/chair_0964.off
chair_0965,chair,test,chair/test/chair_0965.off
chair_0966,chair,test,chair/test/chair_0966.off
chair_0967,chair,test,chair/test/chair_0967.off
chair_0968,chair,test,chair/test/chair_0968.off
chair_0969,chair,test,chair/test/chair_0969.off
chair_0970,chair,test,chair/test/chair_0970.off
chair_0971,chair,test,chair/test/chair_0971.off
chair_0972,chair,test,chair/test/chair_0972.off
chair_0973,chair,test,chair/test/chair_0973.off
chair_0974,chair,test,chair/test/chair_0974.off
chair_0975,chair,test,chair/test/chair_0975.off
chair_0976,chair,test,chair/test/chair_0976.off
chair_0977,chair,test,chair/test/chair_0977.off
chair_0978,chair,test,chair/test/chair_0978.off
chair_0979,chair,test,chair/test/chair_0979.off
chair_0980,chair,test,chair/test/chair_0980.off
chair_0981,chair,test,chair/test/chair_0981.off
chair_0982,chair,test,chair/test/chair_0982.off
chair_0983,chair,test,chair/test/chair_0983.off
chair_0984,chair,test,chair/test/chair_0984.off
chair_0985,chair,test,chair/test/chair_0985.off
chair_0986,chair,test,chair/test/chair_0986.off
chair_0987,chair,test,chair/test/chair_0987.off
chair_0988,chair,test,chair/test/chair_0988.off
chair_0989,chair,test,chair/test/chair_0989.off
chair_0001,chair,train,chair/train/chair_0001.off
chair_0002,chair,train,chair/train/chair_0002.off
chair_0003,chair,train,chair/train/chair_0003.off
chair_0004,chair,train,chair/train/chair_0004.off
chair_0005,chair,train,chair/train/chair_0005.off
chair_0006,chair,train,chair/train/chair_0006.off
chair_0007,chair,train,chair/train/chair_0007.off
chair_0008,chair,train,chair/train/chair_0008.off
chair_0009,chair,train,chair/train/chair_0009.off
chair_0010,chair,train,chair/train/chair_0010.off
chair_0011,chair,train,chair/train/chair_0011.off
chair_0012,chair,train,chair/train/chair_0012.off
chair_0013,chair,train,chair/train/chair_0013.off
chair_0014,chair,train,chair/train/chair_0014.off
chair_0015,chair,train,chair/train/chair_0015.off
chair_0016,chair,train,chair/train/chair_0016.off
chair_0017,chair,train,chair/train/chair_0017.off
chair_0018,chair,train,chair/train/chair_0018.off
chair_0019,chair,train,chair/train/chair_0019.off
chair_0020,chair,train,chair/train/chair_0020.off
chair_0021,chair,train,chair/train/chair_0021.off
chair_0022,chair,train,chair/train/chair_0022.off
chair_0023,chair,train,chair/train/chair_0023.off
chair_0024,chair,train,chair/train/chair_0024.off
chair_0025,chair,train,chair/train/chair_0025.off
chair_0026,chair,train,chair/train/chair_0026.off
chair_0027,chair,train,chair/train/chair_0027.off
chair_0028,chair,train,chair/train/chair_0028.off
chair_0029,chair,train,chair/train/chair_0029.off
chair_0030,chair,train,chair/train/chair_0030.off
chair_0031,chair,train,chair/train/chair_0031.off
chair_0032,chair,train,chair/train/chair_0032.off
chair_0033,chair,train,chair/train/chair_0033.off
chair_0034,chair,train,chair/train/chair_0034.off
chair_0035,chair,train,chair/train/chair_0035.off
chair_0036,chair,train,chair/train/chair_0036.off
chair_0037,chair,train,chair/train/chair_0037.off
chair_0038,chair,train,chair/train/chair_0038.off
chair_0039,chair,train,chair/train/chair_0039.off
chair_0040,chair,train,chair/train/chair_0040.off
chair_0041,chair,train,chair/train/chair_0041.off
chair_0042,chair,train,chair/train/chair_0042.off
chair_0043,chair,train,chair/train/chair_0043.off
chair_0044,chair,train,chair/train/chair_0044.off
chair_0045,chair,train,chair/train/chair_0045.off
chair_0046,chair,train,chair/train/chair_0046.off
chair_0047,chair,train,chair/train/chair_0047.off
chair_0048,chair,train,chair/train/chair_0048.off
chair_0049,chair,train,chair/train/chair_0049.off
chair_0050,chair,train,chair/train/chair_0050.off
chair_0051,chair,train,chair/train/chair_0051.off
chair_0052,chair,train,chair/train/chair_0052.off
chair_0053,chair,train,chair/train/chair_0053.off
chair_0054,chair,train,chair/train/chair_0054.off
chair_0055,chair,train,chair/train/chair_0055.off
chair_0056,chair,train,chair/train/chair_0056.off
chair_0057,chair,train,chair/train/chair_0057.off
chair_0058,chair,train,chair/train/chair_0058.off
chair_0059,chair,train,chair/train/chair_0059.off
chair_0060,chair,train,chair/train/chair_0060.off
chair_0061,chair,train,chair/train/chair_0061.off
chair_0062,chair,train,chair/train/chair_0062.off
chair_0063,chair,train,chair/train/chair_0063.off
chair_0064,chair,train,chair/train/chair_0064.off
chair_0065,chair,train,chair/train/chair_0065.off
chair_0066,chair,train,chair/train/chair_0066.off
chair_0067,chair,train,chair/train/chair_0067.off
chair_0068,chair,train,chair/train/chair_0068.off
chair_0069,chair,train,chair/train/chair_0069.off
chair_0070,chair,train,chair/train/chair_0070.off
chair_0071,chair,train,chair/train/chair_0071.off
chair_0072,chair,train,chair/train/chair_0072.off
chair_0073,chair,train,chair/train/chair_0073.off
chair_0074,chair,train,chair/train/chair_0074.off
chair_0075,chair,train,chair/train/chair_0075.off
chair_0076,chair,train,chair/train/chair_0076.off
chair_0077,chair,train,chair/train/chair_0077.off
chair_0078,chair,train,chair/train/chair_0078.off
chair_0079,chair,train,chair/train/chair_0079.off
chair_0080,chair,train,chair/train/chair_0080.off
chair_0081,chair,train,chair/train/chair_0081.off
chair_0082,chair,train,chair/train/chair_0082.off
chair_0083,chair,train,chair/train/chair_0083.off
chair_0084,chair,train,chair/train/chair_0084.off
chair_0085,chair,train,chair/train/chair_0085.off
chair_0086,chair,train,chair/train/chair_0086.off
chair_0087,chair,train,chair/train/chair_0087.off
chair_0088,chair,train,chair/train/chair_0088.off
chair_0089,chair,train,chair/train/chair_0089.off
chair_0090,chair,train,chair/train/chair_0090.off
chair_0091,chair,train,chair/train/chair_0091.off
chair_0092,chair,train,chair/train/chair_0092.off
chair_0093,chair,train,chair/train/chair_0093.off
